text_clean,sentiment
breaking iphone news chris sacca tweets out a fake sxsw beta invite follower swarm ensues link,neutral
get your iphone photography app ready at sxsw watch a demo what we about to make with you amp everyone else's photos link,neutral
my sxsw iphone screen,neutral
fuck the iphone rt new ubersocial for iphone now in the app store includes uberguide to sxsw link,negative
awesome iphones etc on at amp t and wifi frozen at sxsw but tmobile teathering on my android g2 works like a charm,positive
chips chips amp more chips appears to be the official meal of sxsw amp what i've lived on for 4 days tons of miller light amp iphone apps too,neutral
google circles the search engine's social network to be released soon sxsw seem to think so my blog link socialmedia,neutral
google circles amp crop circles the anatomy of a sxsw rumor link by,neutral
most inspiring and down to heart session about iphone app design so far thanks sxsw,positive
some inspiring stories coming out of sxsw rt quot i gave my ipad 2 money to japan relief i don't need an ipad 2 quot,neutral
akqa is hiring find me up front after designing ipad interfaces new navigation schemas in ballroom a sxsw,neutral
c9 the first cut link codes valid 8 00 11 59 59a 03 12 11 infektd sxsw cvdc,neutral
ha the first guy in line for ipad2 at sxsw quot pop up quot apple store was an event planner eventprofs,neutral
hoping this quot photobooth quot makes it to the google gsdm industry party with on monday night sxsw,neutral
is android app known battery killer sxsw,neutral
is about to talk about the mistakes he made building netflix for the iphone sxsw netflixiphone,negative
the line is already forming at the temp austin apple store and it doesn't open until 5 sxsw insanity,neutral
is an out of town douchebag selling his new ipad 2 above sticker price link sxsw,neutral
go get this app fast rt new ubersocial for iphone now in the app store includes uberguide to sxsw,positive
sxsw go is available on 5 platforms iphone ipad android windows phone 7 and blackberry download it at link,neutral
is biyt ly for email like google voice for email loveit sxsw startupbus,neutral
so sxsw is cool i strike up a conversation with a bloke who happens to work for the guardian amp a few hours later link,neutral
is currently at sxsw learning stuff about ipad design it would seem link,neutral
who else is excited for sxsw and the possibility of google circles is anybody in austin who can give us an update goog,positive
is here at the industry party presented by gsdm amp google in austin tx for sxsw,neutral
link this is insane even more of a reason to go to sxsw sxsw appletogo,positive
bad news is it costs 1 000 rt louis vuitton has an iphone app called amble digitalluxury sxsw,negative
z9 what is it link codes valid 8 00 11 59 59a 03 12 11 infektd sxsw zlf,neutral
quantter is launching an iphone app soon we're participating in the launchrock comp at sxsw link,neutral
is looking a lot better on the iphone now good to see the occasional tweet from sxsw too,positive
my row this morning two people hand writing notes one person on a blackberry and me on a pc proof apple isn't a monopoly at sxsw,negative
is my favorite iphone app at the moment it makes me feel creative i'm planning on using it at sxsw link,positive
discovr is now available on iphone thanks sxsw,positive
ipad 2 is now available for online ordering go get urs sxsw,positive
is now the geek charlie sheen with his goddesses google sxsw via,neutral
this kid is ready for sxsw backpack and ipad what more does one need quot come on mommy let's go to austin quot,positive
is right next to on the sxsw trade show floor link,neutral
is setting up for the team android event at sxsw,neutral
thinking is still good though rt quot google before you tweet is the new think before you speak quot belinsky sxsw via,neutral
is talking about how mobile phones google earth fb is empowering people to fight back against middle east dictators sxsw,positive
is that google circles rumour says we're not launching any products at sxsw,neutral
is that u quot google to launch major new social network called circles possibly today quot link sxsw,neutral
the ipad is the device of the moment wireless power is the next essential technology and the api is king sxsw,positive
how long is the line at the sxsw apple store downtown,neutral
how long is the line at the apple store sxsw,neutral
is there already a line for the ipad 2's that just arrived sxsw,neutral
so where is this temporary apple store setup sxsw,neutral
how cool is this apple opening a temporary store for the ipad2 launch and sxsw link,positive
is working on an tablet ipad app no demo yet but they are excited sxsw sxswmobileapps accesssxsw,positive
loving this hello holler gram for ipad link via sxsw,positive
notsurprised lots of geosocial news today w sxsw beginning google fires a shot at foursquare with check in rewards link,neutral
i'm surprised the local news in austin hasn't mentioned the traffic implications of the apple pop up store that launches today at sxsw,neutral
many publishers' ipad content enhancements are like th worst david foster wallace footnotes kinda interesting but mostly irrelevant sxsw,negative
the fiendishly clever pop up apple store now selling ipad 2s sxsw apple store sxsw link photo,positive
iphone crisis at sxsw phone is stuck on silver logo screen has been for last 15 minutes help,negative
playing risk on ipad at microsoft booth while rep talks with bbc reporter about kinect and trans device connectivity sxsw,neutral
did you miss google's vp of search marissa mayer last week listen to the interview here link sxsw,neutral
loved marissa mayer's answer to question about her favorite not google product 1 another amy's ice cream ref and 2 her swiss watch sxsw,neutral
sxsw missed marissa mayer yesterday is presentation available anywhere not sure if was streamed,neutral
the panelist from texas observer called the ipad a lean back device sxsw in newsapp i'mconfused,neutral
must resist buying a ipad2 sxsw really want a notionink adam instead but apple have a store for the launch in sxsw,positive
someone mistakenly walked off with my ipad from the pepsicostage the screen looks like this sxsw link,neutral
sxsw mistakes made building netflix for iphone plus how to see its source code link,neutral
sxsw twit geekbeat free idea a hooded snuggie with a tummy pocket for an ipad facing out so you look like a teletubbie i'm old,neutral
the exhibit hall is open at sxsw visit emc for a chance to win an ipad 2,positive
i'd love it if google said quot why do you want to know quot sxsw,neutral
has made it into the press room got the swag and registered for an ipad 2 hopefully get to meet mike tyson and sxsw,neutral
you know it is sxsw season when there are 10 app updates whenever you open up the iphone app store,neutral
it is a good question amp for most brands the answer is probably no except apple of course maybe netflix too sxsw,positive
both if it made sense financially i would have both rt android vs iphone at sxsw which side are you on,neutral
